date,country,amount_storage,consumption,amount_storage_perc,trend,injection,withdrawal,technical_capacity,injection_capacity,withdrawal_capacity
2022-07-06,Латвія,10.2199,11.5885,42.45,0.39,94.02,0.0,24.074,132.0,74.0
2022-07-06,Нідерланди,78.3139,350.6667,56.34,0.46,661.23,15.1,138.9911,1423.08,2735.21
2022-07-06,Німеччина,153.3392,905.3031,63.14,0.27,864.43,201.0,242.8584,4037.93,6882.0
2022-07-06,Польща,35.4479,232.4541,97.36,-0.05,0.07,18.2,36.4103,345.03,595.86
2022-07-06,Португалія,3.7598,58.6354,94.78,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-06,Румунія,14.7837,114.3571,45.08,0.36,125.34,8.4,32.7936,264.75,312.44
2022-07-06,Словаччина,22.6981,53.2106,62.97,0.19,116.46,48.7,36.0476,410.96,491.56
2022-07-06,Угорщина,28.6602,107.8658,42.33,0.3,200.47,0.3,67.7027,488.14,839.71
2022-07-06,Україна,67.876,261.0519,20.91,0.11,368.87,0.0,324.6206,2354.1,1389.58
2022-07-06,Франція,86.5171,430.4139,65.74,0.54,761.34,50.9,131.6078,1151.3,2482.65
2022-07-06,Хорватія,1.669,28.2602,34.97,0.68,32.93,0.5,4.7725,43.87,51.57
2022-07-06,Чеська Республіка,31.22,90.6943,71.32,0.39,181.66,12.8,43.7739,496.94,705.07
2022-07-06,Швеція,0.0673,13.0475,66.94,2.85,2.87,0.0,0.1006,6.43,8.5
2022-07-07,Австрія,44.9059,90.1387,47.02,0.25,271.57,32.3,95.5024,841.75,1059.79
2022-07-07,Бельгія,5.5221,169.6062,63.47,0.52,45.27,0.0,8.701,88.14,169.66
2022-07-07,Болгарія,2.0797,33.02,35.84,0.29,16.55,0.0,5.8025,38.18,40.3
2022-07-07,Великобританія,9.586,769.4755,98.48,-0.65,18.02,81.2,9.7338,500.93,472.78
2022-07-07,Данія,7.5135,23.1592,81.4,0.14,33.03,20.0,9.23,90.72,180.9
2022-07-07,Ірландія,,50.8989,,,,,,,
2022-07-07,Іспанія,25.7017,338.9865,72.91,0.09,32.64,0.0,35.2503,126.3,214.5
2022-07-07,Італія,121.1451,725.0259,62.63,0.49,944.15,0.0,193.4434,1698.45,2914.24
2022-07-07,Латвія,10.259,11.5885,42.61,0.16,39.15,0.0,24.074,132.0,74.0
2022-07-07,Нідерланди,78.7806,350.6667,56.68,0.34,561.83,95.6,138.9911,1422.76,2736.05
2022-07-07,Німеччина,153.9531,905.3031,63.39,0.26,892.09,252.5,242.8584,4037.93,6882.0
2022-07-07,Польща,35.4468,232.4541,97.35,0.0,0.34,1.5,36.4103,345.03,595.86
2022-07-07,Португалія,3.7598,58.6354,94.78,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-07,Румунія,14.9107,114.3571,45.47,0.39,131.75,4.8,32.7936,264.75,312.44
2022-07-07,Словаччина,22.7902,53.2106,63.22,0.26,140.65,48.6,36.0476,410.96,491.56
2022-07-07,Угорщина,28.8999,107.8658,42.69,0.35,240.03,0.3,67.7027,488.14,839.71
2022-07-07,Україна,68.3211,261.0519,21.02,0.11,356.22,0.0,325.0582,2356.47,1393.64
2022-07-07,Франція,87.3231,430.4139,66.35,0.61,846.97,40.9,131.6078,1151.3,2482.65
2022-07-07,Хорватія,1.7015,28.2602,35.65,0.68,34.19,1.8,4.7725,43.87,51.57
2022-07-07,Чеська Республіка,31.3868,90.6943,71.7,0.38,186.52,18.6,43.7739,496.94,705.07
2022-07-07,Швеція,0.0707,13.0475,69.79,0.0,0.0,0.0,0.1013,6.48,8.57
2022-07-08,Австрія,45.2288,90.1387,47.36,0.34,322.9,0.0,95.5024,841.75,1059.79
2022-07-08,Бельгія,5.5636,169.6062,63.94,0.48,41.49,0.0,8.701,88.14,169.66
2022-07-08,Болгарія,2.1039,33.02,36.26,0.42,24.18,0.0,5.8025,38.18,40.3
2022-07-08,Великобританія,9.5349,769.4755,97.96,-0.24,27.73,50.9,9.7338,500.93,472.78
2022-07-08,Данія,7.5335,23.1592,81.62,0.22,30.04,10.1,9.23,90.72,180.9
2022-07-08,Ірландія,,50.8989,,,,,,,
2022-07-08,Іспанія,25.7375,338.9865,73.01,0.1,35.77,0.0,35.2503,126.3,214.5
2022-07-08,Італія,122.1818,725.0259,63.16,0.54,1036.65,0.0,193.4434,1698.45,2914.24
2022-07-08,Латвія,10.2869,11.5885,42.73,0.12,27.87,0.0,24.074,132.0,74.0
2022-07-08,Нідерланди,79.3491,350.6667,57.09,0.41,617.19,47.7,138.9911,1422.6,2736.46
2022-07-08,Німеччина,154.573,905.3031,63.65,0.26,786.89,145.7,242.8584,4037.93,6882.0
2022-07-08,Польща,35.3415,232.4541,97.06,-0.29,0.07,105.4,36.4103,345.03,595.86
2022-07-08,Португалія,3.7598,58.6354,94.78,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-08,Румунія,15.0553,114.3571,45.91,0.44,144.85,0.3,32.7936,264.75,312.44
2022-07-08,Словаччина,22.8951,53.2106,63.51,0.29,132.88,27.9,36.0476,410.96,491.56
2022-07-08,Угорщина,29.1279,107.8658,43.02,0.34,228.32,0.3,67.7027,488.14,839.71
2022-07-08,Україна,68.6894,261.0519,21.13,0.11,369.49,0.0,325.0389,2355.93,1396.38
2022-07-08,Франція,87.9869,430.4139,66.86,0.5,726.59,62.8,131.6078,1151.3,2482.65
2022-07-08,Хорватія,1.734,28.2602,36.33,0.68,33.75,1.2,4.7725,43.87,51.57
2022-07-08,Чеська Республіка,31.5164,90.6943,72.0,0.3,149.15,18.6,43.7739,496.94,705.07
2022-07-08,Швеція,0.0707,13.0475,69.79,3.3,3.35,0.0,0.1013,6.48,8.57
2022-07-09,Австрія,45.6988,90.1387,47.85,0.49,470.06,0.0,95.5024,841.75,1059.79
2022-07-09,Бельгія,5.6062,169.6062,64.43,0.49,42.6,0.0,8.701,88.14,169.66
2022-07-09,Болгарія,2.1321,33.02,36.74,0.49,28.23,0.0,5.8025,38.18,40.3
2022-07-09,Великобританія,9.543,769.4755,98.04,1.06,110.33,7.0,9.7338,500.93,472.78
2022-07-09,Данія,7.582,23.1592,82.15,0.53,50.76,2.3,9.23,90.72,180.9
2022-07-09,Ірландія,,50.8989,,,,,,,
2022-07-09,Іспанія,25.7733,338.9865,73.12,0.1,35.79,0.0,35.2503,126.3,214.5
2022-07-09,Італія,123.3609,725.0259,63.77,0.61,1179.16,0.0,193.4434,1698.45,2914.24
2022-07-09,Латвія,10.3145,11.5885,42.85,0.11,27.6,0.0,24.074,132.0,74.0
2022-07-09,Нідерланди,80.065,350.6667,57.6,0.51,756.87,41.8,138.9911,1422.33,2737.18
2022-07-09,Німеччина,155.5804,905.3031,64.06,0.43,1089.4,53.7,242.8584,4037.93,6882.0
2022-07-09,Польща,35.402,232.4541,97.23,0.17,65.19,4.7,36.4103,345.03,595.86
2022-07-09,Португалія,3.7598,58.6354,94.78,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-09,Румунія,15.2415,114.3571,46.48,0.57,186.48,0.2,32.7936,264.75,312.44
2022-07-09,Словаччина,23.0267,53.2106,63.88,0.37,155.25,23.7,36.0476,410.96,491.56
2022-07-09,Угорщина,29.3963,107.8658,43.42,0.4,268.96,0.6,67.7027,488.14,839.71
2022-07-09,Україна,69.0513,261.0519,21.24,0.11,361.95,0.0,325.0389,2355.51,1399.28
2022-07-09,Франція,88.8825,430.4139,67.54,0.68,923.08,27.5,131.6078,1151.3,2482.65
2022-07-09,Хорватія,1.7709,28.2602,37.11,0.77,37.78,0.9,4.7725,43.87,51.57
2022-07-09,Чеська Республіка,31.6588,90.6943,72.32,0.33,161.58,18.6,43.7739,496.94,705.07
2022-07-09,Швеція,0.0743,13.0475,73.31,5.13,5.2,0.0,0.1013,6.48,8.57
2022-07-10,Австрія,46.1563,90.1387,48.33,0.48,457.53,0.0,95.5024,841.75,1059.79
2022-07-10,Бельгія,5.6542,169.6062,64.98,0.55,48.0,0.0,8.701,88.14,169.66
2022-07-10,Болгарія,2.1648,33.02,37.31,0.56,32.68,0.0,5.8025,38.18,40.3
2022-07-10,Великобританія,9.6287,769.4755,98.92,0.57,72.61,16.7,9.7338,500.93,472.78
2022-07-10,Данія,7.6341,23.1592,82.71,0.56,54.32,2.3,9.23,90.72,180.9
2022-07-10,Ірландія,,50.8989,,,,,,,
2022-07-10,Іспанія,25.8197,338.9865,73.25,0.13,46.39,0.0,35.2503,126.3,214.5
2022-07-10,Італія,124.5596,725.0259,64.39,0.62,1198.65,0.0,193.4434,1698.45,2914.24
2022-07-10,Латвія,10.3438,11.5885,42.97,0.12,29.3,0.0,24.074,132.0,74.0
2022-07-10,Нідерланди,80.7553,350.6667,58.1,0.5,725.1,35.5,138.9911,1421.86,2738.42
2022-07-10,Німеччина,156.6693,905.3031,64.51,0.46,1162.67,48.7,242.8584,4037.93,6882.0
2022-07-10,Польща,35.4667,232.4541,97.41,0.18,64.73,0.0,36.4103,345.03,595.86
2022-07-10,Португалія,3.7598,58.6354,94.78,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-10,Румунія,15.4126,114.3571,47.0,0.52,171.08,0.0,32.7936,264.75,312.44
2022-07-10,Словаччина,23.1586,53.2106,64.24,0.37,155.37,23.5,36.0476,410.96,491.56
2022-07-10,Угорщина,29.6678,107.8658,43.82,0.4,271.84,0.3,67.7027,488.14,839.71
2022-07-10,Україна,69.407,261.0519,21.35,0.11,355.73,0.0,325.0389,2355.19,1402.18
2022-07-10,Франція,89.7103,430.4139,68.16,0.63,864.8,37.0,131.6078,1151.3,2482.65
2022-07-10,Хорватія,1.8085,28.2602,37.89,0.79,38.29,0.8,4.7725,43.87,51.57
2022-07-10,Чеська Республіка,31.7437,90.6943,72.52,0.2,116.45,30.9,43.7739,496.94,705.07
2022-07-10,Швеція,0.0795,13.0475,78.43,1.27,1.3,0.0,0.1013,6.48,8.57
2022-07-11,Австрія,46.3148,90.1387,48.5,0.17,197.21,38.8,95.5024,841.75,1059.79
2022-07-11,Бельгія,5.6568,169.6062,65.01,0.03,2.58,0.0,8.701,88.14,169.66
2022-07-11,Болгарія,2.1974,33.02,37.87,0.56,32.6,0.0,5.8025,38.18,40.3
2022-07-11,Великобританія,9.6003,769.4755,98.63,-2.88,1.61,281.8,9.7338,491.67,472.78
2022-07-11,Данія,7.4978,23.1592,81.23,0.15,27.64,14.0,9.23,90.72,180.9
2022-07-11,Ірландія,,50.8989,,,,,,,
2022-07-11,Іспанія,25.8939,338.9865,73.46,0.21,74.2,0.0,35.2503,126.3,214.5
2022-07-11,Італія,125.4125,725.0259,64.83,0.44,852.85,0.0,193.4434,1698.45,2914.24
2022-07-11,Латвія,10.375,11.5885,43.1,0.13,31.2,0.0,24.074,132.0,74.0
2022-07-11,Нідерланди,81.2135,350.6667,58.43,0.33,573.15,112.5,138.9911,1421.38,2739.68
2022-07-11,Німеччина,156.8705,905.3031,64.59,0.09,515.93,293.0,242.8686,4038.18,6882.5
2022-07-11,Польща,35.5095,232.4541,97.53,0.12,45.78,3.0,36.4103,345.03,595.86
2022-07-11,Португалія,3.7698,58.6354,95.03,0.25,10.05,0.0,3.967,24.0,85.68
2022-07-11,Румунія,15.5814,114.3571,47.51,0.51,168.78,0.0,32.7936,264.75,312.44
2022-07-11,Словаччина,23.2283,53.2106,64.44,0.19,100.37,30.7,36.0476,410.96,491.56
2022-07-11,Угорщина,29.9052,107.8658,44.17,0.35,237.73,0.3,67.7027,488.14,839.71
2022-07-11,Україна,69.7547,261.0519,21.46,0.11,353.38,0.0,325.0506,2354.87,1404.94
2022-07-11,Франція,89.9778,430.4139,68.37,0.2,557.39,289.8,131.6078,1151.3,2482.65
2022-07-11,Хорватія,1.8415,28.2602,38.59,0.69,34.41,1.4,4.7725,43.87,51.57
2022-07-11,Чеська Республіка,31.8878,90.6943,72.85,0.33,148.3,3.6,43.7739,496.94,705.07
2022-07-11,Швеція,0.0806,13.0475,79.5,0.0,0.0,0.0,0.1013,6.48,8.57
2022-07-12,Австрія,46.4686,90.1387,48.66,0.16,209.08,55.2,95.5024,841.75,1059.79
2022-07-12,Бельгія,5.644,169.6062,64.87,-0.15,0.0,12.8,8.701,88.14,169.66
2022-07-12,Болгарія,2.2301,33.02,38.43,0.56,32.77,0.0,5.8025,38.18,40.3
2022-07-12,Великобританія,9.3529,769.4755,96.09,-2.78,9.32,279.8,9.7338,491.67,472.78
2022-07-12,Данія,7.5236,23.1592,81.51,0.28,32.86,7.1,9.23,90.72,180.9
2022-07-12,Ірландія,,50.8989,,,,,,,
2022-07-12,Іспанія,25.9797,338.9865,73.7,0.24,85.85,0.0,35.2503,126.3,214.5
2022-07-12,Італія,126.3701,725.0259,65.33,0.5,957.56,0.0,193.4434,1698.45,2914.24
2022-07-12,Латвія,10.4189,11.5885,43.28,0.18,43.87,0.0,24.074,132.0,74.0
2022-07-12,Нідерланди,81.7686,350.6667,58.83,0.42,633.38,55.9,138.9911,1421.22,2740.11
2022-07-12,Німеччина,156.7203,905.3031,64.53,-0.06,750.23,884.3,242.8686,4038.18,6882.5
2022-07-12,Польща,35.5211,232.4541,97.56,0.03,11.97,0.5,36.4103,345.03,595.86
2022-07-12,Португалія,3.7698,58.6354,95.03,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-12,Румунія,15.7722,114.3571,48.1,0.58,190.82,0.0,32.7936,264.75,312.44
2022-07-12,Словаччина,23.3059,53.2106,64.65,0.22,116.29,38.7,36.0476,410.96,491.56
2022-07-12,Угорщина,30.1264,107.8658,44.5,0.33,221.48,0.3,67.7027,488.14,839.71
2022-07-12,Україна,70.1198,261.0519,21.56,0.11,344.02,0.0,325.2122,2355.96,1408.02
2022-07-12,Франція,90.4663,430.4139,68.74,0.37,656.71,168.2,131.6078,1151.3,2482.65
2022-07-12,Хорватія,1.8747,28.2602,39.28,0.7,34.82,1.6,4.7725,43.87,51.57
2022-07-12,Чеська Республіка,32.0495,90.6943,73.22,0.37,166.39,3.9,43.7739,503.84,705.07
2022-07-12,Швеція,0.0806,13.0475,79.5,0.0,0.0,0.0,0.1013,6.48,8.57
2022-07-13,Австрія,46.6247,90.1387,48.82,0.16,218.49,62.4,95.5024,841.75,1059.79
2022-07-13,Бельгія,5.6271,169.6062,64.67,-0.19,0.0,16.9,8.701,88.14,169.66
2022-07-13,Болгарія,2.2627,33.02,39.0,0.56,32.6,0.0,5.8025,38.18,40.3
2022-07-13,Великобританія,9.0831,769.4755,93.31,-3.22,1.61,315.3,9.7338,491.67,472.78
2022-07-13,Данія,7.5439,23.1592,81.73,0.22,28.53,8.2,9.23,90.72,180.9
2022-07-13,Ірландія,,50.8989,,,,,,,
2022-07-13,Іспанія,26.0282,338.9865,73.84,0.14,48.47,0.0,35.2503,126.3,214.5
2022-07-13,Італія,127.3422,725.0259,65.83,0.5,972.17,0.0,193.4434,1698.45,2914.24
2022-07-13,Латвія,10.4647,11.5885,43.47,0.19,45.86,0.0,24.074,132.0,74.0
2022-07-13,Нідерланди,82.3507,350.6667,59.25,0.43,635.15,44.2,138.9911,1420.95,2740.83
2022-07-13,Німеччина,156.7342,905.3031,64.53,0.01,676.69,640.7,242.8686,4038.18,6882.5
2022-07-13,Польща,35.5345,232.4541,97.59,0.04,13.78,0.4,36.4103,345.03,595.86
2022-07-13,Португалія,3.7698,58.6354,95.03,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-13,Румунія,15.985,114.3571,48.74,0.65,212.75,0.0,32.7936,264.75,312.44
2022-07-13,Словаччина,23.3913,53.2106,64.89,0.24,116.95,31.5,36.0476,410.96,491.56
2022-07-13,Угорщина,30.3665,107.8658,44.85,0.35,240.43,0.3,67.7027,488.14,839.71
2022-07-13,Україна,70.4289,261.0519,21.66,0.11,349.14,0.0,325.1061,2355.09,1410.82
2022-07-13,Франція,91.0061,430.4139,69.15,0.41,636.04,96.2,131.6078,1151.3,2482.65
2022-07-13,Хорватія,1.9091,28.2602,40.0,0.72,35.2,0.8,4.7725,43.87,51.57
2022-07-13,Чеська Республіка,32.194,90.6943,73.55,0.33,149.9,3.9,43.7739,503.84,705.07
2022-07-13,Швеція,0.0806,13.0475,79.5,0.0,0.0,0.0,0.1013,6.48,8.57
2022-07-14,Австрія,46.7923,90.1387,49.0,0.18,220.23,52.7,95.5024,841.75,1059.79
2022-07-14,Бельгія,5.6702,169.6062,65.17,0.5,43.12,0.0,8.701,88.14,169.66
2022-07-14,Болгарія,2.2944,33.02,39.54,0.55,31.69,0.0,5.8025,38.18,40.3
2022-07-14,Великобританія,8.7926,769.4755,90.33,-0.74,18.7,90.5,9.7338,491.67,472.78
2022-07-14,Данія,7.5688,23.1592,82.0,0.27,35.78,10.9,9.23,90.72,180.9
2022-07-14,Ірландія,,50.8989,,,,,,,
2022-07-14,Іспанія,26.073,338.9865,73.97,0.13,44.76,0.0,35.2503,126.3,214.5
2022-07-14,Італія,128.237,725.0259,66.29,0.46,894.74,0.0,193.4434,1698.45,2914.24
2022-07-14,Латвія,10.4944,11.5885,43.59,0.12,29.69,0.0,24.074,132.0,74.0
2022-07-14,Нідерланди,82.985,350.6667,59.71,0.46,652.85,18.5,138.9911,1420.6,2741.76
2022-07-14,Німеччина,156.9108,905.3031,64.58,0.08,769.29,583.2,242.9786,4038.18,6882.5
2022-07-14,Польща,35.5678,232.4541,97.69,0.09,33.3,0.0,36.4103,345.03,595.86
2022-07-14,Португалія,3.7698,58.6354,95.03,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-14,Румунія,16.1868,114.3571,49.36,0.62,201.8,0.0,32.7936,264.75,312.44
2022-07-14,Словаччина,23.4581,53.2106,65.08,0.19,101.23,34.4,36.0476,410.96,491.56
2022-07-14,Угорщина,30.6119,107.8658,45.22,0.36,245.89,0.5,67.7027,488.14,839.71
2022-07-14,Україна,70.7801,261.0519,21.79,0.11,364.98,0.0,324.8627,2352.39,1413.07
2022-07-14,Франція,91.7236,430.4139,69.69,0.55,802.48,85.0,131.6078,1151.3,2482.65
2022-07-14,Хорватія,1.9416,28.2602,40.68,0.68,35.03,2.5,4.7725,43.87,51.57
2022-07-14,Чеська Республіка,32.3359,90.6943,73.87,0.33,146.48,3.6,43.7739,503.84,705.07
2022-07-14,Швеція,0.0806,13.0475,79.5,2.98,3.01,0.0,0.1013,6.47,8.56
2022-07-15,Австрія,46.9881,90.1387,49.2,0.21,283.09,87.2,95.5024,841.75,1059.79
2022-07-15,Бельгія,5.7163,169.6062,65.7,0.53,46.13,0.0,8.701,88.14,169.66
2022-07-15,Болгарія,2.3203,33.02,39.99,0.45,25.91,0.0,5.8025,38.18,40.3
2022-07-15,Великобританія,8.7347,769.4755,89.74,-0.57,32.15,87.3,9.7338,491.67,472.78
2022-07-15,Данія,7.5992,23.1592,82.33,0.33,33.83,3.4,9.23,90.72,180.9
2022-07-15,Ірландія,,50.8989,,,,,,,
2022-07-15,Іспанія,26.1505,338.9865,74.19,0.22,77.53,0.0,35.2503,126.3,214.5
2022-07-15,Італія,129.1957,725.0259,66.79,0.5,958.63,0.0,193.4434,1698.45,2914.24
2022-07-15,Латвія,10.5243,11.5885,43.72,0.12,29.86,0.0,24.074,132.0,74.0
2022-07-15,Нідерланди,83.6757,350.6667,60.2,0.5,709.87,19.2,138.9911,1420.24,2742.7
2022-07-15,Німеччина,157.0133,905.3031,64.62,0.05,774.46,653.7,242.9786,4038.18,6882.5
2022-07-15,Польща,35.5967,232.4541,97.77,0.08,36.36,7.4,36.4103,345.03,595.86
2022-07-15,Португалія,3.7698,58.6354,95.03,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-15,Румунія,16.3938,114.3571,49.99,0.63,206.99,0.0,32.7936,264.75,312.44
2022-07-15,Словаччина,23.5488,53.2106,65.33,0.25,131.32,40.7,36.0476,410.96,491.56
2022-07-15,Угорщина,30.8605,107.8658,45.58,0.37,249.11,0.5,67.7027,488.14,839.71
2022-07-15,Україна,71.086,261.0519,21.89,0.11,365.51,0.0,324.7353,2350.18,1414.45
2022-07-15,Франція,92.4774,430.4139,70.27,0.57,865.41,111.6,131.6078,1151.3,2482.65
2022-07-15,Хорватія,1.9748,28.2602,41.38,0.7,34.46,1.3,4.7725,43.87,51.57
2022-07-15,Чеська Республіка,32.5207,90.6943,74.29,0.42,189.25,3.6,43.7739,503.84,705.07
2022-07-15,Швеція,0.0838,13.0475,82.71,2.11,2.15,0.0,0.1013,6.47,8.56
2022-07-16,Австрія,47.2964,90.1387,49.52,0.32,341.07,32.8,95.5024,841.75,1059.79
2022-07-16,Бельгія,5.7703,169.6062,66.32,0.62,53.98,0.0,8.701,88.14,169.66
2022-07-16,Болгарія,2.3458,33.02,40.43,0.44,25.44,0.0,5.8025,38.18,40.3
2022-07-16,Великобританія,8.708,769.4755,89.46,1.51,151.87,4.5,9.7338,491.67,472.78
2022-07-16,Данія,7.6406,23.1592,82.78,0.45,45.31,3.9,9.23,90.72,180.9
2022-07-16,Ірландія,,50.8989,,,,,,,
2022-07-16,Іспанія,26.2284,338.9865,74.41,0.22,77.91,0.0,35.2503,126.3,214.5
2022-07-16,Італія,130.3412,725.0259,67.38,0.59,1145.57,0.0,193.4434,1698.45,2914.24
2022-07-16,Латвія,10.5659,11.5885,43.89,0.17,41.57,0.0,24.074,132.0,74.0
2022-07-16,Нідерланди,84.3745,350.6667,60.7,0.5,731.71,33.6,138.9911,1419.86,2743.71
2022-07-16,Німеччина,157.4804,905.3031,64.81,0.19,943.79,470.0,242.9786,4038.18,6882.5
2022-07-16,Польща,35.6388,232.4541,97.88,0.12,42.06,0.0,36.4103,345.03,595.86
2022-07-16,Португалія,3.7698,58.6354,95.03,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-16,Румунія,16.5978,114.3571,50.61,0.62,203.99,0.0,32.7936,264.75,312.44
2022-07-16,Словаччина,23.6986,53.2106,65.74,0.42,180.17,30.4,36.0476,410.96,491.56
2022-07-16,Угорщина,31.1629,107.8658,46.03,0.45,302.81,0.4,67.7027,488.14,839.71
2022-07-16,Україна,71.4536,261.0519,22.0,0.11,367.63,0.0,324.7353,2349.76,1417.35
2022-07-16,Франція,93.4152,430.4139,70.98,0.71,966.48,28.7,131.6078,1151.3,2482.65
2022-07-16,Хорватія,2.015,28.2602,42.22,0.84,40.3,0.0,4.7725,43.87,51.57
2022-07-16,Чеська Республіка,32.7287,90.6943,74.77,0.48,212.52,3.6,43.7739,503.84,705.07
2022-07-16,Швеція,0.0857,13.0475,84.64,0.0,0.0,0.0,0.1013,6.47,8.56
2022-07-17,Австрія,47.6595,90.1387,49.9,0.38,394.91,31.9,95.5024,841.75,1059.79
2022-07-17,Бельгія,5.8132,169.6062,66.81,0.49,42.87,0.0,8.701,88.14,169.66
2022-07-17,Болгарія,2.3713,33.02,40.87,0.44,25.52,0.0,5.8025,38.18,40.3
2022-07-17,Великобританія,8.8679,769.4755,91.1,2.17,211.06,0.0,9.7338,491.67,472.78
2022-07-17,Данія,7.6683,23.1592,83.08,0.3,34.57,6.8,9.23,90.72,180.9
2022-07-17,Ірландія,,50.8989,,,,,,,
2022-07-17,Іспанія,26.3096,338.9865,74.64,0.23,81.22,0.0,35.2503,126.3,214.5
2022-07-17,Італія,131.3078,725.0259,67.88,0.5,966.57,0.0,193.4434,1698.45,2914.24
2022-07-17,Латвія,10.596,11.5885,44.01,0.13,30.1,0.0,24.074,132.0,74.0
2022-07-17,Нідерланди,84.9841,350.6667,61.14,0.44,663.45,52.4,138.9911,1419.47,2744.74
2022-07-17,Німеччина,158.0828,905.3031,65.06,0.25,971.54,358.2,242.9786,4038.18,6882.5
2022-07-17,Польща,35.678,232.4541,97.99,0.11,39.18,0.0,36.4103,345.03,595.86
2022-07-17,Португалія,3.7881,58.6354,95.49,0.46,18.44,0.0,3.967,24.0,85.68
2022-07-17,Румунія,16.7889,114.3571,51.2,0.58,191.1,0.0,32.7936,264.75,312.44
2022-07-17,Словаччина,23.8474,53.2106,66.16,0.41,179.25,30.5,36.0476,410.96,491.56
2022-07-17,Угорщина,31.4611,107.8658,46.47,0.44,298.57,0.4,67.7027,488.14,839.71
2022-07-17,Україна,71.8203,261.0519,22.12,0.11,366.7,0.0,324.7353,2349.33,1420.02
2022-07-17,Франція,94.2344,430.4139,71.6,0.62,854.81,35.6,131.6078,1151.3,2482.65
2022-07-17,Хорватія,2.0535,28.2602,43.03,0.81,38.51,0.0,4.7725,43.87,51.57
2022-07-17,Чеська Республіка,32.9287,90.6943,75.22,0.46,204.52,3.6,43.7739,503.84,705.07
2022-07-17,Швеція,0.0857,13.0475,84.64,0.0,0.0,0.0,0.1013,6.47,8.56
2022-07-18,Австрія,47.7931,90.1387,50.04,0.14,174.46,41.0,95.5024,841.75,1059.79
2022-07-18,Бельгія,5.877,169.6062,67.54,0.73,63.78,0.0,8.701,88.14,169.66
2022-07-18,Болгарія,2.4022,33.02,41.4,0.53,30.9,0.0,5.8025,38.18,40.3
2022-07-18,Великобританія,9.0196,769.4755,92.66,-0.2,50.87,70.7,9.7338,491.67,472.78
2022-07-18,Данія,7.6935,23.1592,83.35,0.27,30.97,5.8,9.23,90.72,180.9
2022-07-18,Ірландія,,50.8989,,,,,,,
2022-07-18,Іспанія,26.373,338.9865,74.82,0.18,63.41,0.0,35.2503,126.3,214.5
2022-07-18,Італія,132.0882,725.0259,68.28,0.4,780.24,0.0,193.4434,1698.45,2914.24
2022-07-18,Латвія,10.6331,11.5885,44.17,0.15,37.16,0.0,24.074,132.0,74.0
2022-07-18,Нідерланди,85.6061,350.6667,61.59,0.45,675.48,43.5,138.9911,1419.09,2745.75
2022-07-18,Німеччина,158.065,905.3031,65.05,-0.01,684.42,700.7,242.9835,4038.3,6882.74
2022-07-18,Польща,35.7021,232.4541,98.05,0.07,26.41,2.3,36.4103,345.03,595.86
2022-07-18,Португалія,3.7881,58.6354,95.49,0.0,0.0,0.0,3.967,24.0,85.68
2022-07-18,Румунія,16.9692,114.3571,51.75,0.55,180.39,0.0,32.7936,264.75,312.44
2022-07-18,Словаччина,23.9752,53.2106,66.51,0.35,160.49,32.7,36.0476,410.96,491.56
2022-07-18,Угорщина,31.7067,107.8658,46.83,0.36,246.08,0.5,67.7027,488.14,839.71
2022-07-18,Україна,72.2097,261.0519,22.23,0.11,369.08,0.0,324.8512,2350.46,1423.4
2022-07-18,Франція,95.0428,430.4139,72.22,0.61,837.58,29.1,131.6078,1151.3,2482.65
2022-07-18,Хорватія,2.0871,28.2602,43.73,0.7,34.02,0.5,4.7725,43.87,51.57
2022-07-18,Чеська Республіка,33.1027,90.6943,75.62,0.4,178.73,3.6,43.7739,503.84,705.07
2022-07-18,Швеція,0.0857,13.0475,84.64,0.0,0.0,0.0,0.1013,6.47,8.56
2022-07-19,Австрія,47.887,90.1387,50.14,0.1,160.74,66.3,95.5024,841.75,1059.79
2022-07-19,Бельгія,5.9393,169.6062,68.26,0.72,62.36,0.0,8.701,88.14,169.66
2022-07-19,Болгарія,2.4343,33.02,41.95,0.55,32.12,0.0,5.8025,38.18,40.3
2022-07-19,Великобританія,9.0253,769.4755,92.72,0.68,81.14,14.6,9.7338,491.67,472.78
2022-07-19,Данія,7.7329,23.1592,83.78,0.43,41.8,2.4,9.23,90.72,180.9
2022-07-19,Ірландія,,50.8989,,,,,,,
2022-07-19,Іспанія,26.4341,338.9865,74.99,0.17,61.03,0.0,35.2503,126.3,214.5
2022-07-19,Італія,132.7646,725.0259,68.63,0.35,676.32,0.0,193.4434,1698.45,2914.24
2022-07-19,Латвія,10.6623,11.5885,44.29,0.12,29.19,0.0,24.074,132.0,74.0
2022-07-19,Нідерланди,86.0393,350.6667,61.9,0.31,483.47,50.0,138.9911,1418.88,2746.3
